I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
18.119999999999997,14.616,-4.216000000000001,-16.567999999999998,11.608,6.200000000000003,13.552,98.78399999999999,45.896,42.93600000000001,27.840000000000003,28.256
19.119999999999997,15.616,-4.216000000000001,-17.567999999999998,12.608,6.200000000000003,14.552,105.78399999999999,49.896,43.93600000000001,27.840000000000003,28.256
20.119999999999997,16.616,-5.216000000000001,-18.567999999999998,13.608,7.200000000000003,16.552,112.78399999999999,53.896,45.93600000000001,28.840000000000003,28.256
21.119999999999997,17.616,-5.216000000000001,-19.567999999999998,14.608,8.200000000000003,17.552,118.78399999999999,56.896,46.93600000000001,28.840000000000003,27.256
22.119999999999997,19.616,-6.216000000000001,-20.567999999999998,16.608,8.200000000000003,19.552,125.78399999999999,60.896,47.93600000000001,29.840000000000003,27.256
23.119999999999997,20.616,-6.216000000000001,-21.567999999999998,17.608,9.200000000000003,21.552,132.784,64.896,49.93600000000001,29.840000000000003,26.256
24.119999999999997,21.616,-7.216000000000001,-22.567999999999998,18.608,10.200000000000003,22.552,138.784,68.896,50.93600000000001,30.840000000000003,26.256
26.119999999999997,23.616,-7.216000000000001,-24.567999999999998,19.608,11.200000000000003,24.552,145.784,72.896,52.93600000000001,31.840000000000003,26.256
27.119999999999997,25.616,-5.216000000000001,-26.567999999999998,19.608,13.200000000000003,27.552,148.784,74.896,54.93600000000001,33.84,27.256
28.119999999999997,28.616,-3.216000000000001,-27.567999999999998,18.608,14.200000000000003,31.552,152.784,77.896,57.93600000000001,34.84,28.256
29.119999999999997,30.616,-1.216000000000001,-29.567999999999998,17.608,16.200000000000003,34.552,156.784,79.896,59.93600000000001,36.84,29.256
30.119999999999997,32.616,0.7839999999999989,-31.567999999999998,17.608,18.200000000000003,38.552,159.784,82.896,62.93600000000001,38.84,30.256
31.119999999999997,35.616,2.783999999999999,-33.568,16.608,20.200000000000003,41.552,163.784,85.896,65.936,40.84,31.256
32.12,37.616,5.783999999999999,-35.568,15.608,22.200000000000003,44.552,166.784,87.896,67.936,42.84,32.256
34.12,40.616,6.783999999999999,-37.568,15.608,24.200000000000003,47.552,170.784,90.896,70.936,44.84,33.256
36.12,42.616,5.783999999999999,-39.568,17.608,24.200000000000003,48.552,175.784,94.896,73.936,46.84,35.256
39.12,43.616,4.783999999999999,-41.568,19.608,25.200000000000003,49.552,181.784,98.896,77.936,48.84,38.256
41.12,45.616,3.783999999999999,-43.568,22.608,26.200000000000003,50.552,186.784,103.896,81.936,50.84,41.256
44.12,47.616,1.783999999999999,-45.568,24.608,26.200000000000003,52.552,192.784,107.896,84.936,52.84,44.256
47.12,49.616,0.7839999999999989,-47.568,26.608,27.200000000000003,53.552,197.784,111.896,88.936,54.84,46.256
49.12,51.616,-0.21600000000000108,-50.568,28.608,28.200000000000003,54.552,203.784,116.896,91.936,56.84,49.256
52.12,53.616,-1.216000000000001,-52.568,30.608,29.200000000000003,55.552,208.784,120.896,95.936,58.84,52.256
52.12,56.616,0.7839999999999989,-54.568,28.608,31.200000000000003,54.552,213.784,125.896,98.936,60.84,53.256
53.12,59.616,3.783999999999999,-56.568,27.608,34.2,52.552,219.784,131.89600000000002,100.936,62.84,54.256
54.12,63.616,6.783999999999999,-59.568,25.608,37.2,51.552,224.784,136.89600000000002,103.936,64.84,55.256
55.12,66.616,9.783999999999999,-61.568,23.608,40.2,50.552,229.784,142.89600000000002,106.936,66.84,57.256
56.12,69.616,11.783999999999999,-63.568,21.608,42.2,48.552,234.784,147.89600000000002,109.936,68.84,58.256
57.12,73.616,14.783999999999999,-65.568,19.608,45.2,47.552,240.784,153.89600000000002,112.936,71.84,59.256
58.12,76.616,17.784,-68.568,18.608,48.2,46.552,245.784,158.89600000000002,115.936,73.84,61.256
62.12,80.616,17.784,-72.568,19.608,50.2,45.552,252.784,162.89600000000002,121.936,77.84,64.256
66.12,85.616,18.784,-76.568,21.608,53.2,44.552,260.784,166.89600000000002,126.936,81.84,67.256
69.12,89.616,18.784,-79.568,23.608,55.2,43.552,267.784,171.89600000000002,132.936,85.84,70.256
73.12,94.616,19.784,-83.568,25.608,58.2,41.552,274.784,175.89600000000002,137.936,89.84,73.256
77.12,98.616,19.784,-87.568,26.608,61.2,40.552,282.784,179.89600000000002,143.936,93.84,76.256
81.12,102.616,20.784,-91.568,28.608,63.2,39.552,289.784,184.89600000000002,148.936,97.84,79.256
85.12,107.616,21.784,-95.568,30.608,66.2,37.552,296.784,188.89600000000002,154.936,101.84,82.256
87.12,112.616,23.784,-99.568,30.608,69.2,34.552,307.784,198.89600000000002,160.936,105.84,85.256
90.12,116.616,25.784,-102.568,31.608,72.2,30.552,317.784,208.89600000000002,165.936,109.84,88.256
93.12,121.616,27.784,-106.568,32.608,76.2,27.552,328.784,218.89600000000002,171.936,112.84,92.256
96.12,126.616,29.784,-110.568,32.608,79.2,23.552,338.784,227.89600000000002,177.936,116.84,95.256
98.12,131.61599999999999,31.784,-113.568,33.608,82.2,20.552,349.784,237.89600000000002,183.936,120.84,98.256
101.12,135.61599999999999,34.784,-117.568,34.608,86.2,17.552,359.784,247.89600000000002,188.936,124.84,102.256
104.12,140.61599999999999,36.784,-121.568,35.608,89.2,14.552,370.784,257.896,194.936,128.84,105.256
108.12,147.61599999999999,38.784,-126.568,36.608,93.2,15.552,383.784,268.896,203.936,135.84,111.256
112.12,153.61599999999999,40.784,-132.56799999999998,37.608,97.2,17.552,397.784,279.896,212.936,141.84,116.256
117.12,159.61599999999999,42.784,-137.56799999999998,38.608,102.2,19.552,411.784,290.896,221.936,147.84,122.256
121.12,166.61599999999999,44.784,-143.56799999999998,39.608,106.2,21.552,425.784,301.896,230.936,154.84,127.256
125.12,172.61599999999999,46.784,-148.56799999999998,40.608,110.2,22.552,438.784,312.896,239.936,160.84,133.256
130.12,179.61599999999999,49.784,-154.56799999999998,41.608,115.2,24.552,452.784,323.896,248.936,167.84,138.256
134.12,185.61599999999999,51.784,-159.56799999999998,42.608,119.2,26.552,466.784,335.896,258.93600000000004,173.84,144.256
143.12,197.61599999999999,54.784,-169.56799999999998,45.608,126.2,27.552,484.784,354.896,271.93600000000004,183.84,152.256
151.12,208.61599999999999,56.784,-179.56799999999998,47.608,133.2,28.552,501.784,373.896,284.93600000000004,192.84,160.256
160.12,219.61599999999999,59.784,-188.56799999999998,50.608,140.2,30.552,519.784,391.896,298.93600000000004,202.84,167.256
168.12,230.61599999999999,62.784,-198.56799999999998,53.608,147.2,31.552,537.784,410.896,311.93600000000004,212.84,175.256
176.12,241.61599999999999,65.78399999999999,-208.56799999999998,56.608,154.2,33.552,555.784,429.896,324.93600000000004,221.84,183.256
185.12,252.61599999999999,68.78399999999999,-218.56799999999998,59.608,161.2,34.552,572.784,447.896,337.93600000000004,231.84,190.256
193.12,264.616,71.78399999999999,-227.56799999999998,62.608,168.2,35.552,590.784,466.896,351.93600000000004,240.84,198.256
202.12,277.616,75.78399999999999,-239.56799999999998,64.608,177.2,31.552,610.784,488.896,368.93600000000004,252.84,208.256
212.12,290.616,79.78399999999999,-250.56799999999998,67.608,185.2,27.552,630.784,509.896,385.93600000000004,263.84000000000003,217.256
221.12,303.616,82.78399999999999,-261.568,69.608,194.2,22.552,650.784,531.896,401.93600000000004,275.84000000000003,227.256
230.12,316.616,86.78399999999999,-272.568,72.608,203.2,18.552,670.784,552.896,418.93600000000004,286.84000000000003,236.256
239.12,329.616,90.78399999999999,-283.568,75.608,211.2,14.552,689.784,573.896,435.93600000000004,298.84000000000003,245.256
248.12,342.616,94.78399999999999,-294.568,77.608,220.2,9.552,709.784,595.896,452.93600000000004,309.84000000000003,255.256
257.12,355.616,98.78399999999999,-306.568,80.608,228.2,5.552,729.784,617.896,469.93600000000004,321.84000000000003,264.256
269.12,369.616,101.78399999999999,-318.568,84.608,237.2,2.5519999999999996,748.784,642.896,490.93600000000004,336.84000000000003,275.256
280.12,383.616,104.78399999999999,-331.568,88.608,246.2,-0.4480000000000004,767.784,667.896,512.936,351.84000000000003,286.256
291.12,398.616,107.78399999999999,-344.568,92.608,254.2,-3.4480000000000004,786.784,692.896,533.936,366.84000000000003,296.256
302.12,412.616,110.78399999999999,-356.568,96.608,263.2,-6.448,805.784,718.896,554.936,381.84000000000003,307.256
313.12,426.616,113.78399999999999,-369.568,100.608,272.2,-9.448,824.784,743.896,575.936,396.84000000000003,317.256
324.12,440.616,117.78399999999999,-382.568,104.608,280.2,-13.448,843.784,768.896,596.936,411.84000000000003,328.256
335.12,454.616,120.78399999999999,-394.568,108.608,289.2,-16.448,861.784,793.896,617.936,425.84000000000003,338.256
343.12,463.616,121.78399999999999,-402.568,111.608,294.2,-22.448,874.784,811.896,631.936,435.84000000000003,347.256
350.12,471.616,122.78399999999999,-410.568,114.608,299.2,-28.448,887.784,829.896,646.936,445.84000000000003,355.256
358.12,480.616,123.78399999999999,-419.568,118.608,303.2,-34.448,900.784,848.896,661.936,455.84000000000003,364.256
365.12,488.616,124.78399999999999,-427.568,121.608,308.2,-41.448,913.784,866.896,675.936,465.84000000000003,372.256
373.12,497.616,125.78399999999999,-435.568,124.608,313.2,-47.448,926.784,884.896,690.936,475.84000000000003,381.256
381.12,506.616,126.78399999999999,-443.568,127.608,318.2,-53.448,939.784,903.896,705.936,485.84000000000003,390.256
388.12,514.616,127.78399999999999,-451.568,131.608,323.2,-59.448,951.784,920.896,719.936,495.84000000000003,398.256
392.12,521.616,130.784,-457.568,132.608,328.2,-62.448,954.784,930.896,729.936,502.84000000000003,404.256
395.12,529.616,133.784,-463.568,133.608,333.2,-65.44800000000001,958.784,941.896,739.936,510.84000000000003,411.256
399.12,536.616,136.784,-468.568,134.608,338.2,-69.44800000000001,962.784,951.896,749.936,517.84,417.256
403.12,543.616,139.784,-474.568,135.608,343.2,-72.44800000000001,966.784,961.896,759.936,524.84,423.256
407.12,550.616,142.784,-480.568,136.608,348.2,-75.44800000000001,969.784,971.896,768.936,531.84,429.256
411.12,558.616,145.784,-486.568,137.608,353.2,-78.44800000000001,973.784,981.896,778.936,539.84,436.256
415.12,564.616,147.784,-491.568,138.608,357.2,-81.44800000000001,976.784,990.896,787.936,545.84,441.256
416.12,562.616,145.784,-490.568,139.608,355.2,-81.44800000000001,968.784,984.896,783.936,543.84,439.256
418.12,560.616,142.784,-489.568,140.608,352.2,-80.44800000000001,959.784,978.896,779.936,540.84,437.256
419.12,557.616,140.784,-488.568,141.608,350.2,-79.44800000000001,951.784,972.896,775.936,538.84,435.256
421.12,555.616,138.784,-486.568,143.608,348.2,-79.44800000000001,943.784,966.896,771.936,535.84,433.256
422.12,553.616,135.784,-485.568,144.608,345.2,-78.44800000000001,934.784,960.896,766.936,532.84,431.256
424.12,551.616,133.784,-484.568,145.608,343.2,-77.44800000000001,926.784,954.896,762.936,530.84,428.256
424.12,547.616,130.784,-481.568,146.608,340.2,-76.44800000000001,917.784,946.896,757.936,526.84,425.256
407.12,528.616,127.78399999999999,-463.568,139.608,328.2,-73.44800000000001,893.784,918.896,732.936,508.84000000000003,410.256
390.12,508.616,124.78399999999999,-446.568,133.608,317.2,-69.44800000000001,869.784,890.896,707.936,489.84000000000003,395.256
372.12,489.616,120.78399999999999,-428.568,126.608,306.2,-65.44800000000001,845.784,861.896,682.936,470.84000000000003,380.256
355.12,469.616,117.78399999999999,-410.568,119.608,295.2,-61.448,821.784,833.896,657.936,452.84000000000003,365.256
338.12,450.616,114.78399999999999,-393.568,112.608,283.2,-58.448,797.784,804.896,632.936,433.84000000000003,350.256
321.12,431.616,111.78399999999999,-375.568,106.608,272.2,-54.448,774.784,776.896,607.936,415.84000000000003,335.256
303.12,411.616,107.78399999999999,-357.568,99.608,261.2,-50.448,749.784,747.896,582.936,396.84000000000003,320.256
289.12,391.616,101.78399999999999,-340.568,95.608,247.2,-45.448,719.784,712.896,554.936,376.84000000000003,305.256
275.12,371.616,95.78399999999999,-323.568,91.608,234.2,-40.448,689.784,677.896,526.936,356.84000000000003,290.256
261.12,350.616,89.78399999999999,-305.568,87.608,221.2,-36.448,659.784,642.896,498.93600000000004,337.84000000000003,275.256
247.12,330.616,83.78399999999999,-288.568,83.608,208.2,-31.448,629.784,606.896,471.93600000000004,317.84000000000003,259.256
233.12,310.616,77.78399999999999,-271.568,79.608,195.2,-26.448,599.784,571.896,443.93600000000004,297.84000000000003,244.256
219.12,289.616,71.78399999999999,-254.56799999999998,74.608,182.2,-21.448,569.784,536.896,415.93600000000004,277.84000000000003,229.256
205.12,270.616,65.78399999999999,-237.56799999999998,70.608,169.2,-16.448,539.784,502.896,388.93600000000004,257.84000000000003,214.256
194.12,255.61599999999999,62.784,-224.56799999999998,66.608,160.2,-11.448,509.784,473.896,366.93600000000004,242.84,202.256
182.12,241.61599999999999,59.784,-211.56799999999998,62.608,151.2,-6.448,480.784,445.896,345.93600000000004,226.84,190.256
171.12,227.61599999999999,56.784,-199.56799999999998,58.608,143.2,-2.4480000000000004,451.784,416.896,323.93600000000004,210.84,178.256
160.12,212.61599999999999,53.784,-186.56799999999998,54.608,134.2,2.5519999999999996,421.784,388.896,301.93600000000004,195.84,166.256
149.12,198.61599999999999,50.784,-173.56799999999998,50.608,125.2,7.552,392.784,359.896,279.93600000000004,179.84,154.256
138.12,184.61599999999999,46.784,-160.56799999999998,46.608,117.2,12.552,363.784,331.896,258.93600000000004,163.84,142.256
127.12,170.61599999999999,43.784,-148.56799999999998,42.608,108.2,16.552,334.784,303.896,237.936,148.84,130.256
117.12,156.61599999999999,39.784,-136.56799999999998,39.608,99.2,11.552,313.784,283.896,221.936,136.84,121.256
107.12,142.61599999999999,35.784,-124.568,35.608,90.2,7.552,291.784,262.896,206.936,125.84,112.256
97.12,128.61599999999999,31.784,-112.568,32.608,80.2,2.5519999999999996,270.784,241.89600000000002,191.936,114.84,103.256
87.12,114.616,27.784,-100.568,28.608,71.2,-2.4480000000000004,248.784,221.89600000000002,176.936,103.84,95.256
77.12,100.616,23.784,-88.568,24.608,62.2,-6.448,227.784,200.89600000000002,161.936,91.84,86.256
67.12,86.616,18.784,-76.568,21.608,53.2,-11.448,206.784,180.89600000000002,146.936,80.84,77.256
57.12,73.616,14.783999999999999,-64.568,18.608,44.2,-15.448,185.784,160.89600000000002,131.936,69.84,68.256
56.12,70.616,13.783999999999999,-62.568,18.608,42.2,-13.448,172.784,148.89600000000002,123.936,65.84,65.256
55.12,68.616,12.783999999999999,-60.568,18.608,40.2,-11.448,159.784,136.89600000000002,116.936,60.84,62.256
54.12,65.616,10.783999999999999,-58.568,18.608,38.2,-9.448,147.784,125.896,108.936,56.84,58.256
52.12,62.616,9.783999999999999,-56.568,18.608,36.2,-7.448,134.784,113.896,100.936,51.84,55.256
51.12,59.616,7.783999999999999,-54.568,18.608,34.2,-5.448,121.78399999999999,101.896,92.936,46.84,52.256
50.12,56.616,6.783999999999999,-52.568,18.608,32.2,-3.4480000000000004,108.78399999999999,90.896,85.936,42.84,49.256
48.12,53.616,4.783999999999999,-49.568,19.608,30.200000000000003,-0.4480000000000004,96.78399999999999,78.896,77.936,37.84,45.256
46.12,48.616,1.783999999999999,-46.568,19.608,26.200000000000003,1.5519999999999996,88.78399999999999,73.896,75.936,35.84,44.256
44.12,43.616,-1.216000000000001,-42.568,20.608,22.200000000000003,4.552,80.78399999999999,68.896,72.936,32.84,43.256
42.12,37.616,-4.216000000000001,-39.568,21.608,17.200000000000003,6.552,72.78399999999999,63.896,70.936,30.840000000000003,42.256
39.12,32.616,-7.216000000000001,-35.568,22.608,13.200000000000003,8.552,63.784,58.896,68.936,28.840000000000003,41.256
37.12,27.616,-10.216000000000001,-31.567999999999998,23.608,9.200000000000003,11.552,55.784,52.896,65.936,25.840000000000003,40.256
35.12,21.616,-14.216000000000001,-28.567999999999998,24.608,5.200000000000003,13.552,47.784,47.896,63.93600000000001,23.840000000000003,39.256
32.12,16.616,-16.216,-24.567999999999998,24.608,1.2000000000000028,15.552,39.784,42.896,60.93600000000001,20.840000000000003,37.256
31.119999999999997,16.616,-15.216000000000001,-24.567999999999998,24.608,1.2000000000000028,14.552,36.784,39.896,57.93600000000001,18.840000000000003,35.256
30.119999999999997,16.616,-14.216000000000001,-23.567999999999998,23.608,2.200000000000003,13.552,33.784,36.896,55.93600000000001,15.840000000000003,33.256
29.119999999999997,15.616,-13.216000000000001,-22.567999999999998,22.608,3.200000000000003,12.552,30.784,32.896,52.93600000000001,13.840000000000003,30.256
28.119999999999997,15.616,-11.216000000000001,-21.567999999999998,22.608,3.200000000000003,11.552,27.784,29.896,49.93600000000001,10.840000000000003,28.256
27.119999999999997,14.616,-10.216000000000001,-20.567999999999998,21.608,4.200000000000003,10.552,24.784,26.896,46.93600000000001,7.840000000000003,25.256
26.119999999999997,14.616,-9.216000000000001,-19.567999999999998,20.608,5.200000000000003,9.552,20.784,23.896,43.93600000000001,5.840000000000003,23.256
24.119999999999997,13.616,-8.216000000000001,-18.567999999999998,19.608,5.200000000000003,8.552,17.784,19.896,40.93600000000001,3.8400000000000034,20.256
23.119999999999997,11.616,-9.216000000000001,-16.567999999999998,19.608,2.200000000000003,8.552,17.784,18.896,39.93600000000001,3.8400000000000034,20.256
21.119999999999997,8.616,-11.216000000000001,-14.567999999999998,18.608,0.20000000000000284,7.552,17.784,17.896,38.93600000000001,4.840000000000003,19.256
20.119999999999997,5.616,-12.216000000000001,-12.567999999999998,17.608,-2.799999999999997,6.552,17.784,16.896,37.93600000000001,5.840000000000003,18.256
